cust_id,DOB,Gender,city_code,cluster,recency,frequency,monetary,R,F,M,Avg_M
268391,16-06-1977,F,6,1,408,4,5967.0,3,2,2,8562.528684210523
273029,18-06-1977,F,2,5,549,2,6957.08,2,1,2,4827.6917469879545
268027,19-06-1977,M,4,2,313,5,15328.56,4,3,4,12006.586156914895
271029,19-06-1977,M,3,1,323,4,4456.47,4,3,1,12006.586156914895
271605,20-06-1977,F,10,1,429,3,10911.88,3,2,3,8562.528684210523
271918,21-06-1977,M,2,1,361,3,4778.02,4,2,1,8625.839160714288
269106,23-06-1977,M,3,0,413,3,5770.31,3,2,2,8562.528684210523
271380,25-06-1977,F,7,1,2,6,23683.47,4,4,4,19173.63854545453
268145,27-06-1977,F,6,0,289,8,15443.48,4,4,4,19173.63854545453
273436,28-06-1977,M,5,5,336,6,14714.18,4,4,3,19173.63854545453
270607,03-07-1977,F,6,0,396,6,5850.97,3,4,2,18339.582083333327
270753,03-07-1977,M,5,3,421,3,9034.48,3,2,2,8562.528684210523
274647,04-07-1977,F,5,5,432,3,7710.69,3,2,2,8562.528684210523
271425,05-07-1977,F,8,5,375,3,5921.69,3,2,2,8562.528684210523
267448,07-07-1977,M,1,5,955,2,6922.82,1,1,2,4086.0280243161073
267256,09-07-1977,F,8,4,410,5,21095.56,3,3,4,12421.787426829273
266986,11-07-1977,F,6,1,559,5,9474.27,2,3,2,12204.505801630432
268022,11-07-1977,M,2,1,938,1,744.77,1,1,1,4086.0280243161073
269009,12-07-1977,M,2,1,286,1,3739.32,4,1,1,4952.719853801169
270720,13-07-1977,M,9,1,983,2,10015.72,1,1,3,4086.0280243161073
267415,17-07-1977,M,6,1,381,2,6080.81,3,1,2,5046.3047916666665
274728,18-07-1977,F,3,1,309,7,15518.62,4,4,4,19173.63854545453
267135,18-07-1977,F,4,1,403,4,7301.84,3,2,2,8562.528684210523
269223,18-07-1977,F,6,2,286,6,15684.37,4,4,4,19173.63854545453
273219,19-07-1977,F,3,5,539,3,4034.36,2,2,1,8535.667553763442
274357,21-07-1977,F,10,4,465,5,10878.73,3,3,3,12421.787426829273
267107,27-07-1977,M,1,1,668,3,6121.7,2,1,2,4827.6917469879545
272383,01-08-1977,F,3,4,396,6,22186.19,3,4,4,18339.582083333327
269176,01-08-1977,F,2,3,500,2,5697.38,2,1,2,4827.6917469879545
275041,02-08-1977,F,10,4,626,3,20166.25,2,2,4,8535.667553763442
268077,03-08-1977,M,5,0,500,5,11887.59,2,3,3,12204.505801630432
272597,03-08-1977,F,1,1,515,3,2518.3,2,2,1,8535.667553763442
273359,05-08-1977,M,7,3,288,5,10580.38,4,3,3,12006.586156914895
275149,06-08-1977,F,8,1,287,4,8917.35,4,3,2,12006.586156914895
269965,09-08-1977,M,3,3,475,8,9484.22,3,4,2,18339.582083333327
271821,11-08-1977,F,8,1,32,9,16639.09,4,4,4,19173.63854545453
272662,13-08-1977,M,7,5,2,4,3540.42,4,3,1,12006.586156914895
268449,14-08-1977,M,2,2,535,3,10225.67,2,2,3,8535.667553763442
270076,16-08-1977,M,2,0,435,5,19393.85,3,3,4,12421.787426829273
275062,16-08-1977,F,6,0,514,6,14485.45,2,4,3,18373.700098684218
268339,21-08-1977,M,2,1,642,5,8329.49,2,3,2,12204.505801630432
269588,23-08-1977,F,8,5,466,4,6399.06,3,2,2,8562.528684210523
268598,24-08-1977,M,3,0,854,6,10879.83,1,4,3,18241.637869565224
273537,26-08-1977,F,4,1,774,1,5718.38,1,1,2,4086.0280243161073
273105,01-09-1977,F,1,1,633,2,1298.38,2,1,1,4827.6917469879545
267208,02-09-1977,M,8,5,381,4,12947.28,3,2,3,8562.528684210523
271577,03-09-1977,M,5,4,154,4,9803.56,4,3,3,12006.586156914895
268694,09-09-1977,F,2,0,614,1,4349.28,2,1,1,4827.6917469879545
274935,09-09-1977,F,3,1,1404,1,459.68,1,1,1,4086.0280243161073
274701,10-09-1977,M,6,5,532,3,4288.5,2,2,1,8535.667553763442
267436,10-09-1977,M,7,3,605,5,13704.21,2,3,3,12204.505801630432
269729,11-09-1977,M,2,1,373,4,7806.82,3,2,2,8562.528684210523
270623,11-09-1977,M,3,3,732,4,13613.6,1,3,3,11626.62583333333
272699,11-09-1977,M,4,0,564,5,13688.74,2,3,3,12204.505801630432
268538,12-09-1977,F,4,5,344,5,20255.76,4,3,4,12006.586156914895
270530,16-09-1977,M,9,1,419,3,7517.31,3,2,2,8562.528684210523
269973,16-09-1977,F,8,0,351,4,4505.09,4,2,1,8625.839160714288
273451,16-09-1977,M,3,5,345,2,9701.9,4,1,2,4952.719853801169
271593,18-09-1977,M,1,5,1048,3,7212.34,1,2,2,8349.663481675392
268595,19-09-1977,M,4,4,371,6,25753.13,3,4,4,18339.582083333327
271554,21-09-1977,F,7,2,449,5,17955.15,3,3,4,12421.787426829273
267437,23-09-1977,M,8,1,440,4,10168.21,3,2,3,8562.528684210523
270163,24-09-1977,F,3,0,344,6,19525.35,4,4,4,19173.63854545453
270295,26-09-1977,F,9,0,793,6,25409.47,1,4,4,18241.637869565224
272244,27-09-1977,M,10,3,814,5,12630.15,1,3,3,11626.62583333333
269328,28-09-1977,M,7,3,539,4,9007.96,2,2,2,8535.667553763442
271639,29-09-1977,F,1,1,675,4,5057.59,2,3,1,12204.505801630432
269311,01-10-1977,F,2,3,493,5,6929.46,2,3,2,12204.505801630432
270290,06-10-1977,F,10,5,850,4,6624.47,1,2,2,8349.663481675392
270141,09-10-1977,F,3,1,463,5,10063.24,3,3,3,12421.787426829273
268403,11-10-1977,F,10,3,660,2,6973.66,2,1,2,4827.6917469879545
269839,11-10-1977,M,2,1,644,1,7060.95,2,1,2,4827.6917469879545
269577,11-10-1977,F,3,1,315,5,12862.2,4,3,3,12006.586156914895
272510,12-10-1977,F,10,1,937,5,15872.22,1,3,4,11626.62583333333
273474,12-10-1977,F,1,2,292,4,9921.8,4,3,3,12006.586156914895
272855,14-10-1977,F,2,4,456,3,6602.38,3,2,2,8562.528684210523
275019,14-10-1977,F,5,1,904,1,6442.15,1,1,2,4086.0280243161073
275008,15-10-1977,F,10,1,749,4,10469.88,1,3,3,11626.62583333333
267100,19-10-1977,F,6,2,511,3,9993.62,2,1,3,4827.6917469879545
271292,19-10-1977,M,6,4,445,5,8982.55,3,3,2,12421.787426829273
271858,24-10-1977,M,2,1,308,6,9000.23,4,4,2,19173.63854545453
270226,27-10-1977,M,5,1,32,5,11071.0,4,3,3,12006.586156914895
267594,28-10-1977,F,8,5,276,7,13558.35,4,4,3,19173.63854545453
272862,01-11-1977,M,9,5,340,1,1989.0,4,1,1,4952.719853801169
266827,04-11-1977,F,7,0,32,6,12530.7,4,3,3,12006.586156914895
273547,05-11-1977,M,1,0,982,2,9651.07,1,1,2,4086.0280243161073
268166,05-11-1977,M,5,5,711,2,3169.14,1,1,1,4086.0280243161073
270405,05-11-1977,M,10,0,154,4,4813.38,4,2,1,8625.839160714288
273761,06-11-1977,F,4,5,438,5,3443.18,3,3,1,12421.787426829273
274269,09-11-1977,M,8,1,1046,4,9169.29,1,3,2,11626.62583333333
272719,10-11-1977,M,4,1,683,2,5927.22,1,1,2,4086.0280243161073
273756,11-11-1977,M,2,1,1092,2,5646.55,1,1,2,4086.0280243161073
269610,11-11-1977,M,2,4,1322,2,6603.48,1,1,2,4086.0280243161073
269055,11-11-1977,M,4,2,399,6,18472.28,3,4,4,18339.582083333327
273945,12-11-1977,M,10,5,390,4,9258.8,3,3,2,12421.787426829273
271889,14-11-1977,F,5,1,361,4,5460.91,4,3,1,12006.586156914895
268527,15-11-1977,M,5,1,459,2,7948.27,3,1,2,5046.3047916666665
269860,17-11-1977,F,8,3,397,6,13839.02,3,4,3,18339.582083333327
268543,19-11-1977,M,10,3,586,8,21094.45,2,4,4,18373.700098684218
272987,20-11-1977,M,2,3,389,6,12336.22,3,4,3,18339.582083333327
269360,20-11-1977,F,6,4,548,2,9210.17,2,1,2,4827.6917469879545
270906,21-11-1977,F,3,1,429,6,22517.69,3,4,4,18339.582083333327
270367,21-11-1977,F,5,4,762,3,9357.14,1,2,2,8349.663481675392
274121,23-11-1977,F,1,1,354,3,11274.32,4,2,3,8625.839160714288
268938,24-11-1977,F,4,0,994,5,12959.44,1,3,3,11626.62583333333
273917,24-11-1977,M,8,0,63,7,17765.08,4,4,4,19173.63854545453
268006,25-11-1977,F,8,1,825,3,10273.18,1,2,3,8349.663481675392
272509,27-11-1977,M,3,1,937,2,1043.12,1,1,1,4086.0280243161073
272195,28-11-1977,F,8,2,926,4,17096.56,1,3,4,11626.62583333333
274345,29-11-1977,F,3,5,31,6,13124.08,4,4,3,19173.63854545453
270229,01-12-1977,M,9,5,953,7,7962.63,1,4,2,18241.637869565224
275058,03-12-1977,M,7,1,318,1,488.41,4,1,1,4952.719853801169
271514,06-12-1977,M,7,3,613,4,6216.73,2,3,2,12204.505801630432
269420,06-12-1977,F,8,5,336,7,20861.29,4,4,4,19173.63854545453
271970,06-12-1977,M,3,2,759,4,10967.12,1,3,3,11626.62583333333
273872,09-12-1977,F,3,0,678,2,8014.56,2,1,2,4827.6917469879545
274828,10-12-1977,M,6,3,448,3,2056.41,3,2,1,8562.528684210523
270498,13-12-1977,F,10,4,963,2,5559.26,1,1,1,4086.0280243161073
269596,16-12-1977,F,5,4,357,6,8893.04,4,4,2,19173.63854545453
269005,16-12-1977,M,7,5,377,7,17177.22,3,4,4,18339.582083333327
267478,16-12-1977,F,1,0,485,5,7614.56,2,3,2,12204.505801630432
272830,20-12-1977,M,10,0,537,2,2728.24,2,1,1,4827.6917469879545
274687,22-12-1977,F,1,1,904,2,2968.03,1,1,1,4086.0280243161073
271770,24-12-1977,F,9,0,624,8,29346.59,2,4,4,18373.700098684218
267878,24-12-1977,M,8,1,838,3,1849.77,1,2,1,8349.663481675392
274457,26-12-1977,F,4,4,588,4,17251.26,2,3,4,12204.505801630432
271253,27-12-1977,F,8,0,574,3,6402.37,2,2,2,8535.667553763442
272761,28-12-1977,F,8,1,437,7,30183.08,3,4,4,18339.582083333327
269607,29-12-1977,F,2,3,702,8,23832.64,1,4,4,18241.637869565224
270066,01-01-1978,F,2,5,305,4,6492.98,4,2,2,8625.839160714288
268438,02-01-1978,F,1,4,384,5,27123.33,3,3,4,12421.787426829273
271688,05-01-1978,M,7,1,517,4,3971.37,2,3,1,12204.505801630432
273983,06-01-1978,M,8,4,319,5,20357.42,4,3,4,12006.586156914895
270283,07-01-1978,F,10,1,532,2,2256.41,2,1,1,4827.6917469879545
269670,07-01-1978,M,3,1,1071,3,17968.41,1,2,4,8349.663481675392
274211,11-01-1978,F,4,5,620,6,19959.62,2,4,4,18373.700098684218
274943,11-01-1978,F,2,1,375,6,14053.39,3,4,3,18339.582083333327
270743,12-01-1978,F,3,3,576,4,5658.7,2,3,2,12204.505801630432
268880,16-01-1978,M,9,2,340,8,18284.44,4,4,4,19173.63854545453
272632,16-01-1978,M,8,1,670,4,5782.46,2,3,2,12204.505801630432
269587,18-01-1978,F,5,1,1266,1,2347.02,1,1,1,4086.0280243161073
271061,18-01-1978,M,9,5,292,5,8232.25,4,3,2,12006.586156914895
267385,19-01-1978,M,7,1,456,4,8961.55,3,2,2,8562.528684210523
273035,20-01-1978,M,5,1,992,2,4742.66,1,1,1,4086.0280243161073
270171,21-01-1978,F,3,4,927,4,9268.74,1,2,2,8349.663481675392
269438,21-01-1978,F,4,1,407,3,6791.33,3,2,2,8562.528684210523
267117,21-01-1978,F,7,2,564,6,21919.88,2,4,4,18373.700098684218
270389,22-01-1978,M,10,1,467,2,1743.69,3,1,1,5046.3047916666665
268133,23-01-1978,M,3,0,388,5,11076.52,3,3,3,12421.787426829273
272395,23-01-1978,M,4,5,154,3,8931.72,4,2,2,8625.839160714288
269760,23-01-1978,M,7,5,562,5,16078.85,2,3,4,12204.505801630432
271730,25-01-1978,M,6,4,694,2,8278.66,1,1,2,4086.0280243161073
274069,27-01-1978,M,6,1,532,3,14845.67,2,2,3,8535.667553763442
274365,28-01-1978,F,2,2,739,3,9887.54,1,2,3,8349.663481675392
274703,29-01-1978,M,2,5,532,5,23953.08,2,3,4,12204.505801630432
274609,04-02-1978,F,5,2,291,9,33484.82,4,4,4,19173.63854545453
267720,05-02-1978,F,10,1,860,3,9729.52,1,2,3,8349.663481675392
268293,07-02-1978,M,7,5,407,1,4320.55,3,1,1,5046.3047916666665
274854,07-02-1978,M,1,0,356,11,32011.85,4,4,4,19173.63854545453
271643,08-02-1978,F,3,4,439,4,8151.59,3,3,2,12421.787426829273
271368,08-02-1978,F,2,4,291,8,20672.34,4,4,4,19173.63854545453
268984,09-02-1978,M,2,4,396,6,5447.65,3,4,1,18339.582083333327
274184,10-02-1978,M,8,4,424,3,9895.27,3,2,3,8562.528684210523
269903,11-02-1978,M,2,2,733,5,17513.14,1,3,4,11626.62583333333
271852,11-02-1978,M,3,0,728,1,4680.78,1,1,1,4086.0280243161073
268065,14-02-1978,F,3,5,415,2,6687.46,3,1,2,5046.3047916666665
270443,15-02-1978,F,5,1,769,6,21334.24,1,4,4,18241.637869565224
273740,15-02-1978,F,5,3,369,9,25654.78,3,4,4,18339.582083333327
273500,16-02-1978,F,8,4,380,6,12210.25,3,4,3,18339.582083333327
274196,17-02-1978,M,2,1,493,3,7876.44,2,2,2,8535.667553763442
270353,19-02-1978,F,10,2,360,9,36407.54,4,4,4,19173.63854545453
269535,19-02-1978,M,3,1,929,2,3457.55,1,1,1,4086.0280243161073
268701,22-02-1978,M,5,3,415,6,27545.44,3,4,4,18339.582083333327
271896,24-02-1978,M,9,0,1034,3,8268.72,1,2,2,8349.663481675392
267348,27-02-1978,M,2,5,646,4,7420.07,2,2,2,8535.667553763442
267955,28-02-1978,M,9,5,972,1,6431.1,1,1,2,4086.0280243161073
270626,28-02-1978,F,6,1,820,2,5140.46,1,1,1,4086.0280243161073
270817,28-02-1978,M,3,2,408,2,1174.62,3,1,1,5046.3047916666665
269847,02-03-1978,F,1,5,31,6,26763.1,4,4,4,19173.63854545453
268279,06-03-1978,M,3,5,485,5,12271.02,2,3,3,12204.505801630432
269482,06-03-1978,F,3,5,1211,3,5709.53,1,2,2,8349.663481675392
269148,07-03-1978,M,9,1,947,3,9909.64,1,2,3,8349.663481675392
269100,09-03-1978,F,7,2,349,4,13603.66,4,2,3,8625.839160714288
272843,10-03-1978,M,4,5,451,5,5285.22,3,3,1,12421.787426829273
270717,12-03-1978,M,10,1,1143,2,5801.25,1,1,2,4086.0280243161073
268049,14-03-1978,F,6,0,641,5,13681.0,2,3,3,12204.505801630432
274301,14-03-1978,M,5,5,316,2,2375.75,4,1,1,4952.719853801169
270638,17-03-1978,F,5,1,657,2,2498.41,2,1,1,4827.6917469879545
273744,18-03-1978,F,8,2,664,4,16434.67,2,3,4,12204.505801630432
271731,18-03-1978,M,8,1,948,6,17668.95,1,4,4,18241.637869565224
273584,18-03-1978,M,10,1,530,2,2230.99,2,1,1,4827.6917469879545
267542,21-03-1978,M,6,5,422,4,10951.66,3,2,3,8562.528684210523
274976,25-03-1978,M,7,5,373,3,6397.95,3,2,2,8562.528684210523
270398,26-03-1978,M,10,1,355,3,3865.29,4,2,1,8625.839160714288
267084,27-03-1978,M,1,5,367,6,16201.51,4,4,4,19173.63854545453
273075,05-04-1978,M,8,5,291,5,16844.62,4,3,4,12006.586156914895
270126,08-04-1978,M,5,1,820,4,4698.46,1,2,1,8349.663481675392
267648,11-04-1978,F,8,5,1334,2,9394.71,1,1,2,4086.0280243161073
274448,13-04-1978,M,10,5,1217,2,2928.25,1,1,1,4086.0280243161073
273302,14-04-1978,F,8,0,372,6,19206.01,3,4,4,18339.582083333327
275072,15-04-1978,F,1,0,504,4,17436.9,2,3,4,12204.505801630432
268757,16-04-1978,F,6,5,348,8,19139.71,4,4,4,19173.63854545453
266820,16-04-1978,F,5,2,304,4,8095.23,4,2,2,8625.839160714288
270258,16-04-1978,M,1,5,381,5,9186.97,3,3,2,12421.787426829273
271669,16-04-1978,M,2,3,447,4,15696.52,3,3,4,12421.787426829273
271400,17-04-1978,F,10,1,649,2,5485.22,2,1,1,4827.6917469879545
270751,19-04-1978,M,3,1,401,4,9318.47,3,3,2,12421.787426829273
267139,20-04-1978,M,7,1,348,3,3515.01,4,1,1,4952.719853801169
271910,20-04-1978,M,6,5,314,5,12713.02,4,3,3,12006.586156914895
269214,21-04-1978,F,9,5,361,4,12161.63,4,2,3,8625.839160714288
272973,21-04-1978,M,9,5,315,8,18422.56,4,4,4,19173.63854545453
268260,21-04-1978,F,5,1,618,1,379.01,2,1,1,4827.6917469879545
269647,22-04-1978,M,6,5,418,7,17186.06,3,4,4,18339.582083333327
270886,22-04-1978,M,6,5,512,2,1849.77,2,1,1,4827.6917469879545
269407,25-04-1978,F,1,5,287,8,13935.16,4,4,3,19173.63854545453
273250,25-04-1978,F,6,3,288,8,29742.18,4,4,4,19173.63854545453
267162,26-04-1978,F,2,5,465,4,4254.25,3,2,1,8562.528684210523
271742,27-04-1978,M,5,4,495,6,20707.7,2,4,4,18373.700098684218
270394,28-04-1978,F,9,4,745,5,14791.53,1,3,3,11626.62583333333
268530,29-04-1978,F,1,0,318,4,5054.27,4,2,1,8625.839160714288
270371,02-05-1978,M,10,1,339,4,6992.44,4,2,2,8625.839160714288
274144,04-05-1978,F,7,1,452,4,14792.64,3,3,3,12421.787426829273
272640,04-05-1978,F,4,4,360,4,5471.96,4,3,1,12006.586156914895
269667,06-05-1978,F,8,5,883,1,371.28,1,1,1,4086.0280243161073
272020,07-05-1978,M,6,3,488,2,6170.32,2,1,2,4827.6917469879545
267014,08-05-1978,M,2,4,352,11,39614.25,4,4,4,19173.63854545453
271540,11-05-1978,F,5,1,407,1,938.14,3,1,1,5046.3047916666665
269399,12-05-1978,F,6,1,477,4,9779.25,3,2,3,8562.528684210523
267129,13-05-1978,M,6,1,609,3,6280.82,2,1,2,4827.6917469879545
272403,14-05-1978,F,4,4,509,8,14528.54,2,4,3,18373.700098684218
268943,16-05-1978,M,4,5,400,3,12413.57,3,2,3,8562.528684210523
272104,16-05-1978,M,4,1,570,2,925.99,2,1,1,4827.6917469879545
273365,19-05-1978,M,8,0,870,1,580.12,1,1,1,4086.0280243161073
272369,19-05-1978,F,6,0,440,5,10211.31,3,3,3,12421.787426829273
270030,21-05-1978,M,8,2,440,9,22734.27,3,4,4,18339.582083333327
270152,22-05-1978,M,7,2,460,3,15411.43,3,2,4,8562.528684210523
273395,24-05-1978,M,3,3,431,8,17481.1,3,4,4,18339.582083333327
273275,26-05-1978,F,4,5,1139,1,3049.8,1,1,1,4086.0280243161073
270707,26-05-1978,F,8,1,704,3,7564.83,1,2,2,8349.663481675392
267759,29-05-1978,M,7,3,656,3,11643.39,2,2,3,8535.667553763442
272660,06-06-1978,M,3,1,392,3,5496.27,3,2,1,8562.528684210523
272057,07-06-1978,M,5,0,837,2,6370.32,1,1,2,4086.0280243161073
273914,08-06-1978,M,10,4,625,4,3961.43,2,3,1,12204.505801630432
274833,09-06-1978,M,8,5,838,4,5938.27,1,3,2,11626.62583333333
267343,12-06-1978,M,9,1,318,4,9927.32,4,2,3,8625.839160714288
274322,12-06-1978,M,6,5,401,7,24721.06,3,4,4,18339.582083333327
267085,13-06-1978,M,1,1,540,2,4404.53,2,1,1,4827.6917469879545
268004,15-06-1978,M,5,5,343,6,15972.77,4,4,4,19173.63854545453
268225,16-06-1978,M,6,3,483,3,5784.68,2,2,2,8535.667553763442
266891,20-06-1978,F,6,4,427,2,6033.3,3,1,2,5046.3047916666665
269586,21-06-1978,M,9,0,407,8,15212.53,3,4,4,18339.582083333327
271444,23-06-1978,F,6,1,744,2,2479.62,1,1,1,4086.0280243161073
267842,23-06-1978,F,1,0,407,5,19564.03,3,3,4,12421.787426829273
273588,24-06-1978,M,5,0,697,4,5162.56,1,3,1,11626.62583333333
267176,24-06-1978,F,10,3,636,5,6498.51,2,3,2,12204.505801630432
270892,03-07-1978,M,6,2,362,7,19491.1,4,4,4,19173.63854545453
270772,06-07-1978,M,4,5,455,4,8916.24,3,3,2,12421.787426829273
269083,09-07-1978,F,7,4,305,3,8439.99,4,2,2,8625.839160714288
273304,11-07-1978,F,2,3,293,4,7856.55,4,3,2,12006.586156914895
268098,12-07-1978,F,5,4,62,5,14704.24,4,3,3,12006.586156914895
270461,13-07-1978,F,7,1,349,4,9046.64,4,2,2,8625.839160714288
275206,15-07-1978,M,7,2,364,5,11799.19,4,3,3,12006.586156914895
274175,16-07-1978,M,2,3,432,8,21725.4,3,4,4,18339.582083333327
275037,20-07-1978,F,9,1,216,2,8232.25,4,1,2,4952.719853801169
275151,21-07-1978,F,3,1,567,5,13757.25,2,3,3,12204.505801630432
267979,22-07-1978,M,3,2,448,2,5363.67,3,1,1,5046.3047916666665
270387,23-07-1978,F,4,4,365,5,24339.83,4,3,4,12006.586156914895
274529,24-07-1978,M,2,1,1309,1,1307.21,1,1,1,4086.0280243161073
269417,29-07-1978,M,7,1,400,3,3328.26,3,2,1,8562.528684210523
267482,29-07-1978,M,7,1,826,4,7106.26,1,2,2,8349.663481675392
267384,29-07-1978,M,4,4,411,4,12543.96,3,2,3,8562.528684210523
269478,01-08-1978,M,2,1,594,1,573.5,2,1,1,4827.6917469879545
273481,03-08-1978,F,3,2,362,11,41389.99,4,4,4,19173.63854545453
275063,05-08-1978,F,2,1,653,4,10543.91,2,3,3,12204.505801630432
274076,06-08-1978,F,4,5,536,3,9631.18,2,2,2,8535.667553763442
268575,06-08-1978,F,1,2,405,3,13295.36,3,2,3,8562.528684210523
268076,07-08-1978,M,8,3,292,9,26251.48,4,4,4,19173.63854545453
272949,08-08-1978,M,8,2,414,6,19503.25,3,4,4,18339.582083333327
274718,09-08-1978,M,6,0,32,4,11564.93,4,3,3,12006.586156914895
271855,10-08-1978,M,2,3,703,4,12803.64,1,3,3,11626.62583333333
274431,10-08-1978,F,10,2,429,3,8111.81,3,2,2,8562.528684210523
274510,11-08-1978,F,6,4,499,4,14020.24,2,3,3,12204.505801630432
269042,12-08-1978,F,3,1,368,6,20148.57,3,4,4,18339.582083333327
268811,12-08-1978,F,7,1,1250,2,5380.24,1,1,1,4086.0280243161073
269090,14-08-1978,M,7,5,335,3,5939.37,4,2,2,8625.839160714288
270189,14-08-1978,F,7,0,1069,2,3227.7,1,1,1,4086.0280243161073
268838,18-08-1978,M,7,0,1137,3,6722.82,1,2,2,8349.663481675392
271274,20-08-1978,M,4,0,450,4,7274.22,3,3,2,12421.787426829273
269963,26-08-1978,M,2,0,321,5,15896.53,4,3,4,12006.586156914895
267663,26-08-1978,M,4,1,861,1,1209.97,1,1,1,4086.0280243161073
270914,26-08-1978,F,10,3,470,7,27122.22,3,4,4,18339.582083333327
272689,04-09-1978,F,2,1,521,4,16091.01,2,3,4,12204.505801630432
271580,06-09-1978,M,7,3,423,6,19872.32,3,4,4,18339.582083333327
268356,07-09-1978,M,10,5,819,2,6637.73,1,1,2,4086.0280243161073
270310,09-09-1978,M,10,1,423,6,11856.65,3,4,3,18339.582083333327
273366,13-09-1978,F,6,3,369,3,5513.95,3,2,1,8562.528684210523
270749,13-09-1978,M,10,5,185,2,8963.76,4,1,2,4952.719853801169
273767,14-09-1978,M,10,0,412,6,8699.66,3,4,2,18339.582083333327
272217,15-09-1978,M,10,5,385,7,21862.42,3,4,4,18339.582083333327
273234,16-09-1978,M,6,0,32,7,16289.91,4,4,4,19173.63854545453
267622,17-09-1978,M,2,2,389,6,12331.8,3,4,3,18339.582083333327
267372,17-09-1978,M,7,5,579,2,3944.85,2,1,1,4827.6917469879545
267164,17-09-1978,F,7,5,314,6,16814.78,4,4,4,19173.63854545453
269334,19-09-1978,M,9,5,320,2,8877.57,4,1,2,4952.719853801169
268377,20-09-1978,F,9,0,408,4,17287.72,3,2,4,8562.528684210523
269717,22-09-1978,M,10,1,692,9,16684.4,1,4,4,18241.637869565224
274825,24-09-1978,M,3,1,560,4,6516.19,2,3,2,12204.505801630432
270000,29-09-1978,F,6,1,1248,2,2040.93,1,1,1,4086.0280243161073
270272,01-10-1978,F,10,3,522,7,13535.15,2,4,3,18373.700098684218
270877,02-10-1978,M,2,0,476,3,10978.17,3,2,3,8562.528684210523
271716,04-10-1978,M,9,3,498,3,12331.8,2,2,3,8535.667553763442
271850,05-10-1978,F,1,4,324,5,11288.68,4,3,3,12006.586156914895
269541,05-10-1978,F,8,0,344,7,12948.39,4,4,3,19173.63854545453
266831,08-10-1978,M,6,1,305,2,1661.92,4,1,1,4952.719853801169
273912,08-10-1978,M,8,2,742,4,8227.83,1,3,2,11626.62583333333
274150,14-10-1978,M,8,5,315,4,6699.61,4,3,2,12006.586156914895
272249,16-10-1978,M,3,0,1114,4,7902.96,1,3,2,11626.62583333333
272190,23-10-1978,F,4,1,421,2,3509.48,3,1,1,5046.3047916666665
268780,27-10-1978,M,8,0,1153,3,6953.77,1,2,2,8349.663481675392
274591,28-10-1978,M,10,5,596,5,15777.19,2,3,4,12204.505801630432
271989,02-11-1978,M,3,4,630,4,20137.52,2,3,4,12204.505801630432
271428,02-11-1978,F,1,5,336,4,8400.21,4,3,2,12006.586156914895
269066,05-11-1978,M,6,1,1006,3,8395.79,1,2,2,8349.663481675392
275076,06-11-1978,M,5,3,802,6,5627.77,1,4,2,18241.637869565224
271923,07-11-1978,M,3,0,422,7,12961.65,3,4,3,18339.582083333327
272048,08-11-1978,F,1,3,455,7,20095.53,3,4,4,18339.582083333327
269236,09-11-1978,M,1,4,246,8,32348.88,4,4,4,19173.63854545453
272610,09-11-1978,F,8,4,735,2,6856.52,1,1,2,4086.0280243161073
270176,13-11-1978,F,9,3,497,4,6341.59,2,2,2,8535.667553763442
274604,13-11-1978,M,8,1,562,5,13647.85,2,3,3,12204.505801630432
273673,14-11-1978,M,10,1,463,3,5575.83,3,2,2,8562.528684210523
272081,15-11-1978,F,6,0,339,4,16676.66,4,3,4,12006.586156914895
275225,15-11-1978,M,1,3,245,8,21487.83,4,4,4,19173.63854545453
271532,15-11-1978,F,5,1,674,5,16113.11,2,3,4,12204.505801630432
272118,17-11-1978,F,10,3,461,5,13702.0,3,3,3,12421.787426829273
274503,22-11-1978,M,5,5,722,3,5712.85,1,2,2,8349.663481675392
268220,22-11-1978,M,10,1,434,3,4813.38,3,2,1,8562.528684210523
270400,24-11-1978,F,3,1,246,3,1642.03,4,2,1,8625.839160714288
270365,24-11-1978,F,3,1,398,2,6854.32,3,1,2,5046.3047916666665
268756,25-11-1978,M,6,1,391,3,6610.11,3,2,2,8562.528684210523
267222,27-11-1978,M,8,1,1153,1,132.6,1,1,1,4086.0280243161073
273070,27-11-1978,F,9,1,828,3,3208.92,1,2,1,8349.663481675392
268546,28-11-1978,F,7,1,419,3,4853.16,3,2,1,8562.528684210523
275017,29-11-1978,M,8,4,670,8,33778.75,2,4,4,18373.700098684218
273676,02-12-1978,M,1,1,589,2,3846.51,2,1,1,4827.6917469879545
272653,05-12-1978,F,9,5,558,8,9368.19,2,4,2,18373.700098684218
269441,06-12-1978,M,2,1,713,6,11347.25,1,4,3,18241.637869565224
274986,09-12-1978,M,6,5,353,4,4722.77,4,3,1,12006.586156914895
274117,10-12-1978,F,5,4,408,4,8183.63,3,3,2,12421.787426829273
268666,11-12-1978,M,3,2,1182,2,3966.95,1,1,1,4086.0280243161073
268386,13-12-1978,F,6,1,93,2,1993.42,4,1,1,4952.719853801169
266861,14-12-1978,M,7,5,563,1,5502.9,2,1,1,4827.6917469879545
272606,14-12-1978,F,9,5,1053,1,3381.3,1,1,1,4086.0280243161073
273273,17-12-1978,M,3,1,721,5,14652.3,1,3,3,11626.62583333333
270758,17-12-1978,M,3,2,603,4,8988.07,2,3,2,12204.505801630432
